AuthorID,Author,Date,Content,Attachments,Reactions,
3.96988E+17,lahcen2415,08/12/2020 12:01 PM,When's the swap guys,,,
3.64409E+17,abertog,08/12/2020 3:17 PM,Hi @0x0x - this is also up for discussion,,,
3.64409E+17,abertog,08/12/2020 3:18 PM,"@Afrobian The swap is soon but the date is not set yet. All the important news are shared in the #📢announcements channel, so keep an eye out",,,
7.41658E+17,Zaiga#3253,08/12/2020 6:21 PM,Why are you diluting the Tokens by the swap? You wann swap and increase the total amount!?,,,
3.64409E+17,abertog,08/12/2020 6:56 PM,"On the Aavenomics proposal, 100% of the new tokens will be used to strengthen the Aave ecosystem through security and liquidity incentives. Only a certain amount of tokens will be allocate to this periodically based on the community vote, the rest will be kept in the ecosystem reserve off the markets. 
The aims are to
1. protect the protocol depositors in case of deficit
2. reward protocol users
-> Basically bring more users and more security to Aave, this should benefit $AAVE holders",,,
7.15385E+17,0x0x#6091,08/12/2020 7:56 PM,@ABertoG is it up for discussion in the current proposal? Or should I make a separate one?,,,
3.64409E+17,abertog,08/12/2020 8:16 PM,"@0x0x You can either comment on the current proposal or make a fresh one. If you want an alternative model you will have to make a new AIP 
governance.aave.com",,,
6.04983E+17,Stani#3346,08/13/2020 7:41 PM,"Whoop, time to doge that high gas and test Aave gov on Ropsten! https://twitter.com/AaveAave/status/1293872089020149760 👻",,,
3.64409E+17,abertog,08/13/2020 10:27 PM,Vote on the governance Ropsten testnet http://testnet.aave.com/,,,
2.97396E+17,mearix,08/13/2020 10:28 PM,The link to the LEND faucet on Ropsten from the Medium post doesn’t work for me. It just redirects to the AAVE testnet home page.,,,
3.64409E+17,abertog,08/13/2020 10:39 PM,Oh yes you are right the link is right but seems to be redirected to the home page if you are not on the Ropsten Testnet,,,
3.64409E+17,abertog,08/13/2020 10:49 PM,Try it by connecting your metamask to Rospten,,,
2.97396E+17,mearix,08/13/2020 11:03 PM,"Ah that did it, thanks.",,,
5.25848E+17,kidkrypt0,08/15/2020 1:11 AM,is v2 already on testnet?,,,
3.64409E+17,abertog,08/15/2020 1:22 AM,Not yet just the governance that will help finalise V2,,,
6.78686E+17,jeff_g3il1,08/15/2020 2:19 AM,@ABertoG  can  we liquidity mine lend token on AAVE now or to be decided by voting after the governance structure completed?,,,
3.64409E+17,abertog,08/15/2020 2:26 AM,It's not currently possible details will be decided by governance 👍,,,
6.78686E+17,jeff_g3il1,08/15/2020 2:27 AM,"@ABertoG ok, thanks",,,
6.78686E+17,jeff_g3il1,08/15/2020 7:57 PM,"@ABertoG hi, can anyone run a liquidation node for AVVE?",,,
3.64409E+17,abertog,08/15/2020 8:22 PM,"Hi @jeff 给力 
Anyone can liquidate on Aave, there is a section in the dApp to do it or you can also have your own bot!",,,
6.78686E+17,jeff_g3il1,08/15/2020 8:26 PM,@ABertoG  I don't see  the docker for liquidator in your github,,,
3.78686E+17,yanik_ai,08/15/2020 11:38 PM,"hi, is everything from this post https://medium.com/aave/aave-v2-the-seamless-finance-d52075d97a70 is available on testnet?

also which gas token you will use? GST2 or CHI?",,👀 (2),
7.1798E+17,Deleted User 39094602#1565,08/16/2020 12:05 PM,"Hello friends, can u add Mooniswap to whitelist when LEND liquidity mining comes out? It will be better than uniswap.",,,
4.57126E+17,pabloaave,08/17/2020 8:35 PM,"@Ari - Big Time no me permite mandarme mensaje, no se porque exactamente",,,
4.57126E+17,pabloaave,08/17/2020 8:36 PM,what do you refer @Deleted User 39094602 ? As there are still lot of details to be cleared about the topic its hard to work on anything related yet,,,
1.24557E+17,oldtowntoad,08/18/2020 2:08 AM,hey everyone is it correct etiquette to start a discussion on the governance forums about potential new forms of collateral?,,,
1.24557E+17,oldtowntoad,08/18/2020 2:08 AM,or is it a faux pas 🤔,,,
2.1135E+17,Matt | TokenFunder#9263,08/18/2020 6:43 AM,"Hi Aave community! We learned that Aave is exploring private market assets (tokenized mortgages), we are very interested in getting involved. We are the only firm to receive regulatory permission to issue tokenized securities in Canada, Coindesk article on us: https://www.coindesk.com/ontario-regulator-lets-security-token-startup-test-secondary-trading",,👌 (2),
2.1135E+17,Matt | TokenFunder#9263,08/18/2020 6:49 AM,"We are a registered dealer in Canada. Right now we are tokenizing Canadian mortgage-backed securities on Ethereum, we have couple clients signed with 10M+ AUM, is there anybody on the Aave team that we can reach out to for participation of any private market experiments Aave may be conducting?",,,
9.56458E+16,zer0dot,08/18/2020 6:53 AM,This is actually kinda cool,,,
9.56458E+16,zer0dot,08/18/2020 6:54 AM,Genuinely interested in tokenized mortgages and the like!,,,
9.56458E+16,zer0dot,08/18/2020 6:55 AM,Maybe the team could actually benefit from this :hmm:,,,
9.56458E+16,zer0dot,08/18/2020 6:55 AM,Keepin my eye on your project!,,,
2.1135E+17,Matt | TokenFunder#9263,08/18/2020 6:57 AM,"Thanks! These mortgage backed securities are very clearly priced, mostly backed by residential properties, and produce a stable annual yield (usually 6-10%), they may be good collateral candidates in the DeFI ecosystem, would love to get in touch with Aave team to see what's possible 🙂",,,
2.1135E+17,Matt | TokenFunder#9263,08/18/2020 7:01 AM,"Having been working with regulators for 3 years, our assumption is it's gonna require some regulatory exemptions, these can easily take months, so we really wanna get in touch asap, please let us know",,,
4.57126E+17,pabloaave,08/18/2020 5:55 PM,Hey @Matt (TokenFunder) feel free to reach me over DM or at wecare@aave.com,,,
4.57126E+17,pabloaave,08/18/2020 6:15 PM,I guess is early to go over that yet @oldtowntoad but might be fine to brainstorm about that topic in governance.aave.com,,,
1.24557E+17,oldtowntoad,08/18/2020 7:26 PM,"@Pablo Won't DM you first thanks boss, that was my concern as well but I'll see about starting a (very) initial discussion/thoughts sharing",,,
9.56458E+16,zer0dot,08/19/2020 6:01 AM,@oldtowntoad I really like where you're goin with this!,,,
9.56458E+16,zer0dot,08/19/2020 6:01 AM,It's a significant bridge towards mass adoption,,,
9.56458E+16,zer0dot,08/19/2020 6:03 AM,Might be ready before eth 2.0 :POGSLIDE:,,,
9.56458E+16,zer0dot,08/19/2020 6:03 AM,We've got a few years :D3Proud:,,,
1.24557E+17,oldtowntoad,08/19/2020 6:09 AM,@Zer0dot Won't DM You First! the future is exciting 🙂,,,
5.16533E+17,magic_rubik,08/20/2020 1:46 AM,For sure!,,,
7.18887E+17,NaveenLakku#3874,08/20/2020 9:20 PM,100:1 token swap when it will be happen....?,,,
4.57126E+17,pabloaave,08/20/2020 9:20 PM,"> 100:1 token swap when it will be happen....?
@NaveenLakku Hello, the migration process details haven't been released yet, so there is nothing to be done yet, I suggest you to keep tracking our news following our channels, social networks or in our blog medium.com/aave as we will notify when there are specific instructions",,,
7.18887E+17,NaveenLakku#3874,08/20/2020 9:22 PM,Tksss,,,
7.27666E+17,keysersoze123#6394,08/21/2020 2:11 AM,@Pablo Won't DM you first Is the 100:1 swap is even decided. My concern is its a huge negative for existing token holders. Once you do reverse split and then issue new tokens on top of that there would be huge dilutioin.,,👍 (1),
4.57126E+17,pabloaave,08/21/2020 4:22 PM,"All aavenomics and migration proposal needs to be voted and decided by the token holders, so its not definitively decided, if you want to have your say and join the discussion around this topic you can do that at https://governance.aave.com/",,,
4.57126E+17,pabloaave,08/21/2020 4:23 PM,"also the issuance of the aave reserve is not automatically done after the migration and the holders decide on the purpose of this reserve, so this reserve could be even a benefit for the holders staking in the safety module rather than a dilution",,,
4.57126E+17,pabloaave,08/25/2020 7:24 PM,@Gabriel refrain to share unrelated content,,,
6.53348E+17,gabrielhaines,08/25/2020 7:25 PM,Thanks,,,
4.34365E+17,cardboard9750,08/25/2020 8:35 PM,hi there good people,,,
4.34365E+17,cardboard9750,08/25/2020 8:35 PM,I would like to speak with the manager 😄,,,
4.34365E+17,cardboard9750,08/25/2020 8:35 PM,https://i.kym-cdn.com/entries/icons/mobile/000/018/181/managerhaircutt.jpg,,,
4.34365E+17,cardboard9750,08/25/2020 8:36 PM,anyways,,,
4.34365E+17,cardboard9750,08/25/2020 8:36 PM,is there any official route for adding support for new token?,,,
4.34365E+17,cardboard9750,08/25/2020 8:37 PM,"or a way to create a proposal, voted by aave token holders?",,,
4.57126E+17,pabloaave,08/25/2020 8:37 PM,You can discuss and bring proposals already at governance.aave.com,,,
4.57126E+17,pabloaave,08/25/2020 8:37 PM,also previously I recommend you to check https://docs.aave.com/aavenomics/,,,
4.57126E+17,pabloaave,08/25/2020 8:38 PM,but the governance forum would be probably the best place to bring discussion and from that come to voting over governance,,,
4.34365E+17,cardboard9750,08/25/2020 8:38 PM,"aye, just going trough it, thank you 🙂",,,
7.27666E+17,keysersoze123#6394,08/26/2020 2:33 AM,"> All aavenomics and migration proposal needs to be voted and decided by the token holders, so its not definitively decided, if you want to have your say and join the discussion around this topic you can do that at https://governance.aave.com/
@Pablo Won't DM you first Thank you. That makes much better sense.",,,
4.3595E+17,brucecost#6151,08/29/2020 10:05 PM,when can we use governance to vote on aave fees?,,,
4.56227E+17,Deleted User,08/30/2020 2:14 AM,Way too many tokens sitting at 99-100% utilisation. Any plans on changing the curves to better incentivize lending?,,,
6.40019E+17,defidude,08/30/2020 5:43 AM,"> when can we use governance to vote on aave fees?
@brucecost Once governance is fully live, you can follow the current status at https://governance.aave.com",,,
2.38308E+17,less#1234,08/30/2020 12:03 PM,@DeFi Dude How about using Snapshot https://snapshot.page ?,,,
6.04983E+17,Stani#3346,08/30/2020 7:15 PM,@Deleted User yes were monitoring these assets might need to adjust the interest rate formula,,,
7.44323E+17,johnieb,09/03/2020 12:47 AM,https://governance.aave.com/t/proposal-introduce-transaction-fee-to-reward-aave-token-holders/416,,,
6.87373E+17,_cryptojohn,09/04/2020 5:02 AM,"So what will happen to the market for LEND after the 100:1 swap?  Presumably, swapped LEND will be burned, but what about LEND that is not swapped?",,,
3.60922E+17,princeofprince#1676,09/04/2020 4:32 PM,"> https://governance.aave.com/t/proposal-introduce-transaction-fee-to-reward-aave-token-holders/416
@Johnie B  nah I’d vote no, don’t get greedy, long term adoption is influenced on demand side, demand goes to who has less apy for loan taker",,,
7.50316E+17,Yamanashi#2411,09/04/2020 5:49 PM,"> So what will happen to the market for LEND after the 100:1 swap?  Presumably, swapped LEND will be burned, but what about LEND that is not swapped?
@CryptoJohn I would say it will be useless, because soon the exchanges will de-list it.",,,
6.87373E+17,_cryptojohn,09/04/2020 8:55 PM,"@Yamanashi makes sense, but there was some language in the governance docs that made it look like LEND could be staked to the Safety Module to provide security and receive rewards.  Unclear.",,,
4.56227E+17,Deleted User,09/04/2020 11:41 PM,"> @Yamanashi makes sense, but there was some language in the governance docs that made it look like LEND could be staked to the Safety Module to provide security and receive rewards.  Unclear.
@CryptoJohn could be right for a period of time and to allow late comers to swap at a later time",,,
6.40019E+17,defidude,09/05/2020 9:57 AM,"> @Yamanashi makes sense, but there was some language in the governance docs that made it look like LEND could be staked to the Safety Module to provide security and receive rewards.  Unclear.
@CryptoJohn AAVE will be able to be staked in the SM to earn rewards.",,,
6.40019E+17,defidude,09/05/2020 9:57 AM,,https://cdn.discordapp.com/attachments/605528212239286312/751621928611217478/assets2Faavenomics2F-MCg98MgxuC7XnjfhRgN2F-MCg9K1T9Wzcu1jCe1Su2F2.png,,
4.56227E+17,Deleted User,09/05/2020 7:31 PM,Hello guys where do I collect aave (LEND) ?,,,
4.57126E+17,pabloaave,09/07/2020 7:06 PM,"Aave (LEND) is available in multiple markets as shown in https://www.coingecko.com/en/coins/aave#markets and https://coinmarketcap.com/currencies/aave/markets/ .

Access to these markets might depend based on your residency.

Regarding the aavenomics I suggest you to check over:
https://docs.aave.com/aavenomics/
http://governance.aave.com/",,,
5.40264E+17,ayyyeandy,09/08/2020 9:23 AM,"> @Johnie B  nah I’d vote no, don’t get greedy, long term adoption is influenced on demand side, demand goes to who has less apy for loan taker
@princeofprince  I feel like this is a great initiative tho. It takes aave/LEND from a governance token to a ‘dividend bearing productive asset�?,"",""
360922243032940565""",princeofprince#1676,09/08/2020 9:23 AM,> @princeofprince  I feel like this is a great initiative tho. It takes aave/LEND from a governance token to a ‘dividend bearing productive asset�?@ayyyeandy  it’s rent seeking bro
5.40264E+17,ayyyeandy,09/08/2020 9:26 AM,Yea U saw what stani and the other replies said ab aavenomics V2,,,
3.60922E+17,princeofprince#1676,09/08/2020 9:31 AM,I’m in it for the long term bro,,,
3.60922E+17,princeofprince#1676,09/08/2020 9:31 AM,Sure it’ll be cool to get dividends in a way,,,
3.60922E+17,princeofprince#1676,09/08/2020 9:31 AM,But adoption and changing the world is more important,,,
3.60922E+17,princeofprince#1676,09/08/2020 9:32 AM,"Let’s say another platform has 4 % apr without rent seeking, and aave has 5 % apr with rent seeking, the latter platform is gonna get the adoption",,👍 (1),
5.40264E+17,ayyyeandy,09/08/2020 11:21 AM,Yeah that makes alot of sense,,,
5.40264E+17,ayyyeandy,09/08/2020 11:21 AM,Do you feel that aave token holders should earn cash flows in any way? @princeofprince,,,
6.04983E+17,Stani#3346,09/09/2020 12:25 AM,Initial staking rewards: https://governance.aave.com/t/initial-discussion-aave-reserve-emission-for-safety-and-ecosystem-incentives/85/60,,,
6.04983E+17,Stani#3346,09/09/2020 12:34 AM,Open for discussion and next step is signalling on 1) token migration 2) initial stake incentives to start with upon migration to boostrap staking liquidity while slashing and Balancer not yet activated 🙂,,👀 (2),
4.82278E+17,mjc716,09/09/2020 12:57 AM,what's the migration process for lend deposited in aave?,,,
3.60922E+17,princeofprince#1676,09/09/2020 3:00 AM,"> Do you feel that aave token holders should earn cash flows in any way? @princeofprince
@ayyyeandy  not at this point of time, I think should learn from a page of tech start ups",,,
3.60922E+17,princeofprince#1676,09/09/2020 3:01 AM,Main thing that matters is adoption and utility,,👍 (2),
1.09334E+17,vtobiaz,09/09/2020 3:39 AM,May someone explain to me how to vote?,,,
6.04983E+17,Stani#3346,09/09/2020 4:10 AM,Open for discussion and next step is signalling on 1) token migration 2) initial stake incentives to start with upon migration to boostrap staking liquidity while slashing and Balancer not yet activated 🙂,,,
6.04983E+17,Stani#3346,09/09/2020 4:11 AM,@mjc716 not yet after there is the vote on AIP1 on the migration then it will be possible and there will be date for that,,,
6.04983E+17,Stani#3346,09/09/2020 4:11 AM,@Tobiaz we will post instructions on our blog and here in Discord 🙂,,👍 (1),
1.09334E+17,vtobiaz,09/09/2020 4:12 AM,Thank you. 🙂,,,
3.60922E+17,princeofprince#1676,09/09/2020 5:17 AM,"> Open for discussion and next step is signalling on 1) token migration 2) initial stake incentives to start with upon migration to boostrap staking liquidity while slashing and Balancer not yet activated 🙂
@Stani  what % pools r u thinking? Imo I’d wanna do a pool that’s 90 % aave/ 10 %eth or 80 aave %/ 20 eth %",,,
4.57126E+17,pabloaave,09/09/2020 4:05 PM,Initially on the aavenomics is proposed 80/20 ratio @princeofprince https://docs.aave.com/aavenomics/safety-module,,,
3.77496E+17,blackpaws0x,09/10/2020 2:28 AM,Hmm,,,
3.60922E+17,princeofprince#1676,09/10/2020 10:05 AM,"Let’s say you’re in a pool already, would you have to go in and out of the pool after this happens to have it @Pablo Won't DM you first",,,
7.51886E+17,MC-DOT#9014,09/10/2020 5:12 PM,Probably not that relevant a question - Where can I find the latest discussion on Aavenomics / governance? Will twitter be faster than Discord / Telegram / forum or vice versa?,,,
4.57126E+17,pabloaave,09/10/2020 5:13 PM,"At https://governance.aave.com for example this initial thread is consolidating right now:
https://governance.aave.com/t/initial-discussion-aave-reserve-emission-for-safety-and-ecosystem-incentives/85/63",,,
4.57126E+17,pabloaave,09/10/2020 5:14 PM,"I assume it would be required @princeofprince as the safety module is not ""a normal pool""",,,
4.57126E+17,pabloaave,09/10/2020 5:14 PM,the funds need to be allocated there to properly participate on the safety module,,,
4.56227E+17,Deleted User,09/11/2020 5:08 AM,"Please update the SNX model 🙏 Can’t even withdraw my tokens. Not that I want to at 65% APY, but it should still be more liquid",,,
4.56227E+17,Deleted User,09/11/2020 5:12 AM,I also don’t understand why BAT is more trusted than SNX as far as LTV and max APY.,,,
4.56227E+17,Deleted User,09/11/2020 5:12 AM,Or are you just trying not to hurt the SNX ecosystem too much,,,
5.40264E+17,ayyyeandy,09/11/2020 5:59 AM,Maybe has something to do w volatility/risk?,,,
1.09334E+17,vtobiaz,09/11/2020 7:22 AM,"That and deeper resources / original internet maker creating it  / trusted Mozilla behind it. Also users  from brave, probably a few other reasons I can’t think of off the top of the dome",,,
4.56227E+17,Deleted User,09/11/2020 7:34 AM,"I mean I love Brave, but SNX has a better MC and stronger community than BAT",,,
3.60922E+17,princeofprince#1676,09/11/2020 12:57 PM,"> I also don’t understand why BAT is more trusted than SNX as far as LTV and max APY.
@Deleted User  supply and demand",,,
4.56227E+17,Deleted User,09/11/2020 4:26 PM,Supply and command,,,
4.57126E+17,pabloaave,09/11/2020 4:48 PM,Hi @Deleted User this is been evaluated,,,
6.04983E+17,Stani#3346,09/12/2020 4:04 AM,The signalling is live folks https://twitter.com/StaniKulechov/status/1304502859631915009,,,
1.63039E+17,mathieub,09/12/2020 5:20 AM,Hey are we not supposed to be able to vote with aLEND ?,,,
1.63039E+17,mathieub,09/12/2020 5:21 AM,I have aLEND and 0 voting power ?,,,
1.63039E+17,mathieub,09/12/2020 5:32 AM,@MarcZeller,,,
4.15196E+17,marczeller,09/12/2020 5:32 AM,we had reports of a few issue with aLEND vote,,,
4.15196E+17,marczeller,09/12/2020 5:32 AM,we're investigating,,,
1.63039E+17,mathieub,09/12/2020 5:33 AM,alright thanks 🙂,,,
4.15196E+17,marczeller,09/12/2020 5:33 AM,it should be fixed soon!,,,
1.63039E+17,mathieub,09/12/2020 5:33 AM,no problem,,,
4.0212E+17,tars83,09/12/2020 5:37 AM,"wrong signature, strange too",,,
2.05091E+17,clt,09/12/2020 6:12 AM,I'm trying to vote with LEND and also get a wrong signature error,,,
7.26272E+17,gmaverickv,09/12/2020 6:52 AM,Hi I just recently withdraw LEND from Ave but holding in my metamask... am I eligible for voting?,,,
6.40019E+17,defidude,09/12/2020 10:58 AM,"> Hi I just recently withdraw LEND from Ave but holding in my metamask... am I eligible for voting?
@GMaverickV Yes you can - https://signal.aave.com/#/aave/proposal/QmbzqFQRMxicKMLLKwAf6bZ75hYNYEDkgnTiAsdsukcAFH",,,
2.38308E+17,less#1234,09/12/2020 12:55 PM,"> wrong signature, strange too
@Tars Did you tried with Metamask or Fortmatic? The others providers aren't supported.",,,
7.40295E+17,Vittorio#4166,09/12/2020 2:16 PM,"Hi guys, just voted 🙂 happy to contribute. I see that my weight is 0 LEND.. I understand this is because my LEND is not yet deposited in AAVE, right?",,,
2.38308E+17,less#1234,09/12/2020 2:36 PM,"@Vittorio You can vote with both LEND and aLEND, if you dont see LEND value can you try to login and refresh the page.",,,
7.40295E+17,Vittorio#4166,09/12/2020 2:42 PM,@less I found my mistake 😛 I had connected the wrong wallet and then swapped to the one with LEND in the metamask (and not logging -out/in.. Sorry still  a noob 😄,,👍 (1),
4.0212E+17,tars83,09/12/2020 3:46 PM,"> @Tars Did you tried with Metamask or Fortmatic? The others providers aren't supported.
@less nope, all aLend at Aave and argent as wallet",,,
1.24557E+17,oldtowntoad,09/12/2020 6:01 PM,"Hi I logged out, logged back in and refreshed which changed my voting power from 0 to what it should be, but when I try to sign the vote I get 'Oops, wrong signature'. I am using coinbase walletconnect. Did anyone else fix this issue?",,,
1.24557E+17,oldtowntoad,09/12/2020 6:05 PM,I see some others had the same problem 👍,,,
7.40295E+17,Vittorio#4166,09/12/2020 6:51 PM,@oldtowntoad not sure if coinbase is connected..it worked for me w MMask,,,
7.40295E+17,Vittorio#4166,09/12/2020 6:51 PM,Sorry meant supported,,,
1.24557E+17,oldtowntoad,09/12/2020 6:54 PM,@Vittorio thanks 😊,,,
1.63039E+17,mathieub,09/12/2020 11:42 PM,"Hey team, who created the snapshot page ? How were you able to accept 2 tokens 🙂",,,
1.63039E+17,mathieub,09/12/2020 11:45 PM,Is it a fork of snapshot ? @Stani,,,
1.63039E+17,mathieub,09/12/2020 11:48 PM,maybe @blck or @pixelfrog you know that ?,,,
1.63039E+17,mathieub,09/12/2020 11:55 PM,Found it nevermind 🙂,,,
2.38308E+17,less#1234,09/13/2020 8:30 AM,@MathieuB You may want to have a look here:  <https://docs.snapshot.page/strategies>,,,
6.47169E+17,newkidontheblock#9358,09/13/2020 5:17 PM,"Hi guys, can anyone tell if i can still vote if my LEND is o  yhe Aave plantform, no its not aLend",,,
3.03548E+17,_es0_,09/13/2020 5:54 PM,Just cast my first vote in the DeFi space using aLEND. Everything worked fine for me using Metamask. Cheers Aave team!,,,
3.32962E+17,pyggie,09/14/2020 3:03 AM,"The current interest rate model is failing to maintain nonzero liquidity in some pools. For example, KNC has been pegged at 100% utilization and suppliers are not able to withdraw their funds. In the new age of yield farming, I suggest a higher max borrow APY is required.",https://cdn.discordapp.com/attachments/605528212239286312/754779215739748586/unknown.png,👆 (3),
4.56227E+17,Deleted User,09/14/2020 3:05 AM,In the future will it be possible to liquidate positions using aTokens?,,,
1.24557E+17,oldtowntoad,09/14/2020 5:10 AM,"I've tried coinbase wallet with walletlink again with no luck, think I will need to transfer to metamask instead to cast my vote",,,
6.40019E+17,defidude,09/14/2020 6:47 AM,"> Hi guys, can anyone tell if i can still vote if my LEND is o  yhe Aave plantform, no its not aLend
@newkidontheblock If it is in Aave, it would be aLEND (and remain in your wallet). If you hold either LEND or aLEND in your wallet (check with etherscan.io) then that's what is eligible to vote with.",,,
6.40019E+17,defidude,09/14/2020 6:48 AM,"> I've tried coinbase wallet with walletlink again with no luck, think I will need to transfer to metamask instead to cast my vote
@oldtowntoad Yeah it may be best to use MetaMask, it seems to be the most seamless option.",,👍 (1),
6.47169E+17,newkidontheblock#9358,09/14/2020 1:10 PM,"> @newkidontheblock If it is in Aave, it would be aLEND (and remain in your wallet). If you hold either LEND or aLEND in your wallet (check with etherscan.io) then that's what is eligible to vote with.
@DeFi Dude

My LEND isnt in mt wallet nor ist it in my METAMASK, i haven't used it as collateral yet to borrow any other coin yet.",,,
7.47448E+17,PaulaSousa#6716,09/14/2020 2:07 PM,Hi! Cant vote from ledger wallet?,,,
4.57126E+17,pabloaave,09/14/2020 6:53 PM,"> Hi guys, can anyone tell if i can still vote if my LEND is o  yhe Aave plantform, no its not aLend
@newkidontheblock yes, LEND deposited in Aave its ""aLEND"" and you can vote with both, LEND or aLEND",,,
4.57126E+17,pabloaave,09/14/2020 6:53 PM,@pyggie updates are getting evaluated,,,
4.57126E+17,pabloaave,09/14/2020 6:54 PM,"> Hi! Cant vote from ledger wallet?
@PaulaSousa i suggest you to connect the Ledger to metamask and connect that way",,,
4.57126E+17,pabloaave,09/14/2020 6:54 PM,"> @DeFi Dude
> 
> My LEND isnt in mt wallet nor ist it in my METAMASK, i haven't used it as collateral yet to borrow any other coin yet.
@newkidontheblock feel free to DM me if you need further help",,,
4.57126E+17,pabloaave,09/14/2020 6:54 PM,but if you don't have LEND or aLEND you won't be able to vote,,,
7.47448E+17,PaulaSousa#6716,09/14/2020 9:05 PM,"> <@!747447774693556225 > i suggest you to connect the Ledger to metamask and connect that way
@Pablo Won't DM you first 
Gracias!",,👍 (1),
3.32962E+17,pyggie,09/15/2020 4:27 AM,"> The current interest rate model is failing to maintain nonzero liquidity in some pools. For example, KNC has been pegged at 100% utilization and suppliers are not able to withdraw their funds. In the new age of yield farming, I suggest a higher max borrow APY is required.
I see that the new KNC borrow rate is 199% and a little bit of liquidity opened up, now at 95% util. Great to see the protocol being so responsive to changing conditions!",,,
2.54259E+17,2557.eth,09/15/2020 4:29 AM,Wow what is driving that KNC util rate,,,
7.50626E+17,Johnnycash66#9261,09/15/2020 7:55 AM,How do I get started,,,
7.25987E+17,fabitsolutions,09/15/2020 3:48 PM,@Pablo Won't DM you first Is there a defined process for exchanging aLend token for aave? Do you have to withdraw to do it or will be done automatically while is deposited as collateral?,,,
6.40019E+17,defidude,09/16/2020 4:19 AM,"> How do I get started
@Johnnycash66 With using Aave or governance? To use aave, you can get started by going to https://app.aave.com/ - otherwise for governance it's still a little early but you can follow the progress at https://governance.aave.com/",,,
6.40019E+17,defidude,09/16/2020 4:20 AM,"@FAB-Infotech there is no defined process yet, it is still early. There will be plenty of information when the migration is ready with steps on what to do, I would check in here every few days or so to see if there's any new announcement, as the team will make sure to announce it everywhere when the migration is ready.",,,
6.40019E+17,defidude,09/16/2020 4:21 AM,"> Wow what is driving that KNC util rate
@2557.eth DeFi making people go crazy, everyone's yield farming 😅",,,
2.54259E+17,2557.eth,09/16/2020 4:22 AM,@DeFi Dude do you know when LEND will be borrowable on Aave?,,,
6.40019E+17,defidude,09/16/2020 4:23 AM,"> @DeFi Dude do you know when LEND will be borrowable on Aave?
@2557.eth I don't, no. If it does become available it wouldn't be until the updates roll around at least, but I am not sure.",,,
2.54259E+17,2557.eth,09/16/2020 4:24 AM,Ok so more likely to be in the form of AAVE instead of LEND when it happens?,,,
6.40019E+17,defidude,09/16/2020 4:25 AM,Yeah.,,aaveheart (1),
7.55783E+17,Moid#7405,09/16/2020 9:42 PM,Hey is the app down at the moment. Says offline 😕,,,
4.57126E+17,pabloaave,09/16/2020 9:42 PM,it should be working @Moid we just released an update over the dashboard so it might take a minute,,,
4.57126E+17,pabloaave,09/16/2020 9:43 PM,hard refresh might help also,,,
4.57126E+17,pabloaave,09/16/2020 9:43 PM,control + f5,,,
7.55783E+17,Moid#7405,09/16/2020 9:43 PM,Ta!,,,
7.55783E+17,Moid#7405,09/16/2020 9:44 PM,"Perfect, working now",,👍 (1),
7.55783E+17,Moid#7405,09/16/2020 9:59 PM,"Hey I am fairly new to using the Aave App. Is there a tool / document / video I can view to help get me started? - Lending is easy, and watching the APY accumulate... But I would also like to know the benefits of Loans / flash loans / how to do them correctly",,,
4.57126E+17,pabloaave,09/16/2020 10:00 PM,"there is an intro video here that might help:
https://docs.aave.com/faq/#what-is-aave

Also additional info in the FAQ",,,
7.55783E+17,Moid#7405,09/16/2020 10:08 PM,Thank you,,,
7.55783E+17,Moid#7405,09/16/2020 10:09 PM,Any tips to get around the high ETH gas fees when depositing or withdrawing?,,,
4.57126E+17,pabloaave,09/16/2020 10:09 PM,"Yes, I highly suggest you to interact with the protocol when the transaction cost is lower, you can check the transaction cost using tools as https://ethgasstation.info/ and even receive notifications using https://9000.hal.xyz/recipes/chainlink-track-gas-price",,,
4.56227E+17,Deleted User,09/17/2020 9:29 AM,"> Any tips to get around the high ETH gas fees when depositing or withdrawing?
@Moid  weekend mornings typically have the cheapest gas",,,
3.87646E+17,bwang22 - WILL NOT message first#6743,09/17/2020 11:52 AM,"Is there any proposals to change the logo? It's a circle with a small thing. I would like it have a better shape. With the rebrand of lend to aave, maybe we can also have new logos and graphics",,,
7.51886E+17,MC-DOT#9014,09/17/2020 2:38 PM,The uniswap is pretty cool - wish Aave will have some more reward for their community,,,
7.30973E+17,0xpigeon,09/17/2020 4:34 PM,using aave already made a lot of us way more bags than the uni airdrop imo,,,
4.57126E+17,pabloaave,09/17/2020 5:39 PM,@MC-DOT did you check aavenomics? there are security and additioanl incentives within the proposal,,,
4.57126E+17,pabloaave,09/17/2020 5:39 PM,"https://docs.aave.com/aavenomics/
http://governance.aave.com/",,,
7.51886E+17,MC-DOT#9014,09/17/2020 9:43 PM,yeah i do - But Uni is doing airdrop on everything who used before Sep 1st. Current aaveconomics doesn't have this. You know this free money thing - makes me envious,,,
4.57126E+17,pabloaave,09/17/2020 9:46 PM,"aavenomics proposal have ecosystem incentives on it @MC-DOT 
https://docs.aave.com/aavenomics/policies#ecosystem-incentives-ei",,,
4.57126E+17,pabloaave,09/17/2020 9:46 PM,I suggest you to check over https://governance.aave.com also feel free to ask over the forum if you have doubts,,,
4.57126E+17,pabloaave,09/17/2020 9:46 PM,but this kind of incentives are already over the aavenomics proposal,,,
